region,region_name,variable,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
BRN,Brunei Darussalam,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,0.8250427159341976,0.7184161136608043,0.505705827029965,0.4882864886229802,0.6807287378803248,0.42691715352020676,0.43739757019758496,0.16873367381671994,0.21344264362916215,0.21806759104050624,0.1566029829611565,0.21834576386433213,0.20441890894690867,0.2890322904611642,0.5056684089974579,0.5771928699775075,0.48371431422217565,0.6212393951888792,0.6122507392300719,0.5689350359754581,0.49208796937869614,0.5093617984476393,0.5141702150974073,0.5006476693200548,0.49300580673520433,0.5052067969882841,0.43521112281135516,0.41772446330697205,0.3615660135654012,0.41842180674583046,0.42117436998118873,0.4053561734526012,0.51242912819186,0.6020129214323,0.7109039303822154,0.6123520822117607,0.6169802279525124,0.6968954048341445,0.6747032197511612,0.5467987179673394,0.651752169634412,0.5055547284638943,0.5666055981640207,0.6848154104901797,0.6987527114757025,0.7649022929734917,0.8054363235099116,0.8107671258067861,0.8105723769200649,0.823530569061032
BTN,Bhutan,Carbon Intensity,kg CO2 / $,,,,,,,,,,,0.029007717846176357,0.02825139949279519,0.027926542010594038,0.027522758473399373,0.026172701205528736,0.027067924267432455,0.02484329415677792,0.04604821114495728,0.06447733194583392,0.12305894978878816,0.1171892494713313,0.2562884132750198,0.280586932860906,0.35164576239930706,0.4215814151467162,0.446249219955332,0.37611922780125856,0.4149462188282046,0.41421627211620904,0.2760642158851448,0.38782889423131306,0.3894332190125161,0.43107399324728474,0.35728695613757905,0.3977800523119874,0.4354350119871751,0.49416769859526,0.6133539083961974,0.5673629309027637,0.5304645750390663,0.5278784391280374,0.4761676106301761,0.46736355195542006,0.3916541472115951,0.3048265485865553,0.3664767467804088,0.34484867960559284,0.29702397869300234,0.3048269561506066,0.26147612616141014,0.29225281136711617,0.40428141313587806,0.4386076295603263,0.4739695519862346,0.5012809890981227,0.48290438119413687,0.53150070217599,0.5537071344381842,0.5892978991112237,0.5500219791345724,0.3868291108283134,0.4144139520548188,0.40431969407863294,0.395750851679639
BWA,Botswana,Carbon Intensity,kg CO2 / $,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.029819944079073755,0.057360299348012074,0.09038045444492922,0.17710014410674818,0.5084200056604977,0.5967913404916806,0.5562857321575966,0.5615796653147683,0.747396852041029,0.6873057532468323,0.6091035036165597,0.5115464532691143,0.47646911437047534,0.5485351061645576,0.4790725740791599,0.5026145574020602,0.45791804988696,0.45122902227739276,0.5119846988588035,0.4648113933339447,0.47613451619959846,0.537445113646911,0.49186551876904894,0.46177955665081416,0.3948603660663556,0.37032820693287044,0.44011455095690105,0.37931606655524536,0.444841050579092,0.4519065372327474,0.44024903722598746,0.4048834177293863,0.4013910592684899,0.4034000626199717,0.3759303394395806,0.36353729960427206,0.37496978293073957,0.3739330536026518,0.39962208034626545,0.3321260064101446,0.41922970971825735,0.42091549749186374,0.4817058338287305,0.40065848577936275,0.43763908326873807,0.46862379680986127,0.47691611876344103,0.4183356406768963,0.3751437472379506,0.36257709753196565,0.37623381655733873,0.37037922941261536
CAF,Central African Republic,Carbon Intensity,kg CO2 / $,0.08969660865052306,0.08546314574843498,0.07396624673095965,0.07449291968277161,0.07297480682501996,0.08674776483706886,0.08260067890513842,0.08577211658788896,0.16916891021616337,0.1611259716199955,0.17597664283290002,0.1526403315035224,0.14043032275965528,0.13183438419354793,0.08734639857177919,0.07857530145279298,0.09315828528025884,0.0897424758323654,0.10133742152843862,0.07272906677543804,0.07885831246278506,0.10219062886932742,0.09999875878463571,0.11163485085138211,0.10451581795509571,0.10792487023947422,0.10419673275773902,0.17687128845906952,0.15430328793266349,0.16332029668579445,0.122723985476951,0.12834209013768608,0.13979045542778518,0.14195208038120577,0.1428392557973579,0.13324551781157315,0.14123259351031794,0.13643658643923434,0.13252042242041537,0.13431127147467142,0.13992657394303626,0.1402249538569989,0.13331080267342027,0.13024125175238593,0.12086069077550507,0.11777668568578106,0.11812928176908165,0.11474755899017368,0.080312811802154,0.07231795179528797,0.0722589506181814,0.07688802739142678,0.07462430172531055,0.07219631285601934,0.07664644474178879,0.10586937000507486,0.11138139765363737,0.11642366672980184,0.1140741727851527,0.11433234259100372,0.11879539417255541,0.12041144225466531,0.13736035431088095,0.14253614502157047
CAN,Canada,Carbon Intensity,kg CO2 / $,0.6972727724130199,0.6803973786175666,0.6757615831919691,0.6539182721506912,0.6906295336240157,0.6888003327876917,0.6635184886619802,0.6998506353501099,0.7176441101798264,0.6917235874130424,0.7466400500713025,0.7411674706772354,0.7592298377904005,0.712264184315704,0.7042056052471681,0.7062502348029127,0.6706273241742046,0.662064055009806,0.6503311293983894,0.6664289247537677,0.6539565255872206,0.6134876170713328,0.6111693854400858,0.5871067358560909,0.5773430411287773,0.5466716333334343,0.5137221797451818,0.5256683218505992,0.5323001866678121,0.5283797882377737,0.5217615724189891,0.5232956954380633,0.5345233028560201,0.5214301204892202,0.5145614542050508,0.5145035130190927,0.5227559768123679,0.5154117786219751,0.5033349318372496,0.4915857269937705,0.48681354917481756,0.47118598885073854,0.4618634433116126,0.46740086324372637,0.45210857786074393,0.4332743402865001,0.41868868558062167,0.42740331816675947,0.41166618175245473,0.3997540625653652,0.39628673255291447,0.3901797181334748,0.38406085492072556,0.3784130521188209,0.36630100335853877,0.3634056387139744,0.3553639617587402,0.351522963389714,0.347830012359515,0.343052711601714,0.3268407160132774,0.3165276400341806,0.30959267012365194,0.3041963112091982
CHE,Switzerland,Carbon Intensity,kg CO2 / $,0.09170642083720223,0.08857992158552139,0.10015109649411075,0.1150744359735627,0.10578892746901701,0.11171003498200627,0.11319753235074183,0.11343434878333539,0.12116275804702695,0.1212865709821651,0.12060016750991304,0.12060601129532554,0.1197286103816896,0.1250792320814534,0.11053817694772279,0.11238512101155312,0.11802915435796814,0.11693337962356591,0.11966707863897967,0.11036926781158833,0.10716441437973918,0.1010983729311348,0.09655957956732471,0.10496063836321774,0.09961400536282942,0.09768264522347456,0.10184253686207866,0.09540077574901383,0.09341685279976257,0.08679013359307781,0.09383032784563725,0.0989512449870487,0.09874959916219846,0.09370180968693267,0.09053115797110782,0.09166959712436074,0.09269837663034707,0.08846545066652584,0.0890101504449865,0.08720590993157805,0.08232844099344383,0.08377495391543331,0.08082451318262733,0.08305084104225327,0.08192225108527947,0.08068869883440467,0.07683234907970236,0.0706665052352133,0.07086137867228981,0.0706207397648188,0.07077653335518246,0.06324674360032341,0.0644439155811478,0.0647045417799261,0.05743416538849661,0.05578152287527498,0.0552905279451859,0.05314450961631452,0.04989891157563979,0.04915046656510833,0.04681688473630697,0.04636161864678151,0.04126873527131162,0.04088675015759487
CHL,Chile,Carbon Intensity,kg CO2 / $,0.5128878312124145,0.5213410047978686,0.5797984753280432,0.569275268759935,0.5609901539962685,0.5649604286603221,0.5361360143700108,0.5304092389776154,0.5643853345017901,0.5761287096189969,0.6194401543518596,0.6208642548498741,0.6503544743043697,0.6714574752741025,0.6220537824667349,0.6287639024262143,0.6355094342052963,0.5476829172054313,0.5031353569343793,0.5023377693340881,0.4713401217498358,0.4284193871052176,0.4071154880009518,0.43240896600253964,0.4426069292227273,0.41358468742120474,0.405831134388586,0.38690308637273085,0.42779246908563673,0.46659332396205505,0.4629085945156892,0.4032675847085432,0.3746504817914153,0.3741870962997669,0.3965986793018336,0.39729576053631255,0.43037407835306096,0.46486746151935576,0.45671270487431437,0.49115424056528195,0.4457553328760425,0.3908784671689344,0.39246963435959253,0.3765769671451598,0.3794645224203306,0.37003249599958044,0.36561555868886075,0.38251811034251315,0.3689502026138607,0.3488329478068202,0.35646695316657745,0.3671043953101817,0.35258664418523206,0.3503556331119394,0.3266422422366866,0.33694562081980045,0.34110295132081014,0.3362546679691244,0.324390132260011,0.3513159760445009,0.32634433974550403,0.31022661563897325,0.30428732612983533,0.28505273976754386
CHN,China,Carbon Intensity,kg CO2 / $,4.960777471187924,4.872511668611824,4.15653314347601,3.7451153067131533,3.195755603429259,2.967789477912737,2.945768061409745,2.618453507380218,2.939710896801602,3.0829711976799636,3.4358767167442856,3.6115072978306975,3.70638178983715,3.5802572424318764,3.5681646050708267,3.777146107761893,3.9775195726102366,4.042551486310482,4.0427803146883186,3.840305669842687,3.488559468850621,3.2788824102017937,3.2714254791444883,3.115640350812841,2.944143699359587,2.811044569264319,2.717542240184537,2.6120781581238095,2.5234298609616843,2.4592640319176886,2.386365010981805,2.2885533022865205,2.0980399815556097,1.9702420672338625,1.851051960141625,1.8056474773669373,1.7137373863129808,1.5711262330220117,1.3932820828382584,1.3672870924188734,1.2917085492856328,1.218493846142055,1.2274349253488248,1.3151615267414933,1.2869812529839832,1.3018039028730204,1.2756119465349982,1.201671426537902,1.1769743416209486,1.1316911705263935,1.1178649131194744,1.1290351364032825,1.073715650205402,1.0142725439960498,0.947035611554669,0.8740164809973313,0.8102574195441902,0.7769530851509255,0.7515097468707965,0.7346243008078368,0.7305797669745859,0.7105945495018838,0.6824953267917682,0.6787156080455818
CIV,Côte d'Ivoire,Carbon Intensity,kg CO2 / $,0.08404976477358138,0.09162554737331094,0.09590986396712985,0.08900682480596091,0.09259383458696505,0.14702399103061822,0.13918064646833467,0.1460535266250774,0.15250563336596504,0.16477049992960446,0.1770558734128893,0.17708901218812542,0.18764119546306915,0.1878925018595983,0.20304147451396326,0.23058491838999087,0.20289469104187297,0.1934380365250504,0.20721135352746958,0.2277771314079028,0.2628991308544739,0.17630132601472193,0.2528314146439899,0.21397971703264537,0.24988515560816565,0.32531481733604384,0.25157426889479645,0.33273670855853554,0.3941084142188511,0.35940415776554174,0.21020365096750784,0.1893474085105832,0.16931324998719965,0.2247848388842796,0.18094746457049463,0.2544233330863794,0.2855123112329871,0.2494973386768526,0.22417060426103239,0.19981929262446735,0.21816606897191343,0.257122451736889,0.2574458931689292,0.19224893975694904,0.25962888831056957,0.26326661736292684,0.2331363943475688,0.22276287020145621,0.2144911365078882,0.17456478402334621,0.1796799312935241,0.19592152072375993,0.23637127468153088,0.24378587684491895,0.227868531056538,0.20529599903644996,0.2403512463504605,0.22488650453599512,0.18546511726721326,0.1769590522406601,0.18387806527690848,0.18657637804979288,0.17359995491159724,0.1571041301295905
CMR,Cameroon,Carbon Intensity,kg CO2 / $,0.056166873530619055,0.05776021239352069,0.057511239344974895,0.057541683980952316,0.06234740064858802,0.05645967337625689,0.05968339428158822,0.08908750250470085,0.09248331225857034,0.0996614666085339,0.10780668525520948,0.1322548420238739,0.1369573697362695,0.13551835118486444,0.1328678477567672,0.14234599955650953,0.14133448122518505,0.17790122359501234,0.18642359945423764,0.1601243928588654,0.34963578939389833,0.40875839623295795,0.4514265109600754,0.43837719545249787,0.3766773563315988,0.3726254385361969,0.10750401719975061,0.1015823092339726,0.12879910759929547,0.46151427098340414,0.16895931632528383,0.17994100285428108,0.18874975263329277,0.21661395486182133,0.36204618086024687,0.38754933222191396,0.41338787641988956,0.35603986247630875,0.3396197099203901,0.3156629568442933,0.32551168387385965,0.310559422326533,0.2859339412372404,0.2890860225057487,0.26975861085235764,0.2511628995961649,0.24471415788860065,0.3168049814090303,0.3043434043075476,0.3467166437177776,0.3301881250147228,0.28124218511833005,0.22420876317663765,0.2180788407824251,0.2324581406798947,0.24266364484055972,0.23603847966447164,0.21852189747157008,0.21075565911981775,0.20346681235704667,0.2131276489706101,0.210116951432189,0.21857258278091365,0.21368675278107355
COG,Congo,Carbon Intensity,kg CO2 / $,0.1773096454972046,0.19583646359531973,0.16575200235361348,0.17005395628558256,0.1868366207205323,0.16539933302570126,0.2045860395743509,0.20988646336011882,0.2725638011409082,0.28227939218365766,0.3022115948930147,0.3362007021341499,0.2995957018909671,0.5092708375932098,0.6279790249045664,0.39474766474128087,0.43940698209897433,0.1876051470879942,0.11848921718321247,0.1164836895809807,0.11536271647782187,0.11384904144690065,0.26282226712733364,0.21119504979294057,0.19691321839628637,0.22301056884768702,0.1994743492375876,0.24739587454240541,0.2749332046721777,0.26844848467838905,0.17911702716750985,0.18792415638289073,0.21804489758337534,0.1982154497229912,0.6115963873918512,0.5604839956634278,0.672877906171046,0.8101284363078959,0.6255303456301603,0.6497960141071704,0.6609072993590802,0.620877317764652,0.38655837335540444,0.4592500507723224,0.483391427248272,0.550176985881757,0.5602651954616954,0.53393665215759,0.5035537110862804,0.5221914900563338,0.5284681045204147,0.3769843892409781,0.2519527599000622,0.2765091772975059,0.2507152399132978,0.2754201700732625,0.3191476147737917,0.3280465592863972,0.3410927805688586,0.39134585505465597,0.4061391098178012,0.45841188063645943,0.471769318521828,0.4495412054429106
COL,Colombia,Carbon Intensity,kg CO2 / $,0.5355081542888562,0.5657170425033449,0.5727488211521364,0.6063018880567103,0.5831913329877038,0.593451362137737,0.5791036541800173,0.5848369120021616,0.594256873815784,0.5905034266326272,0.5630094824428689,0.567135497282413,0.5466346222925703,0.5481484031388872,0.5609620616588884,0.5394074840621811,0.5462756497560688,0.5418822638073396,0.5287644146778686,0.5347863832926044,0.5127107852744733,0.5022737900676408,0.5135063935590423,0.544620889554249,0.5215228880668116,0.49934641829608584,0.47848727962345133,0.46686424691250966,0.46557807845820737,0.45691855148033267,0.4722258315400338,0.46097659405812,0.4809105551765936,0.4700123481894403,0.4701294013651959,0.3961071749058122,0.39134104337831266,0.4121076830216821,0.41318008427554653,0.3636449996685434,0.36041591369456866,0.3560768705450693,0.3415920391555947,0.3373966096420632,0.3050665521483975,0.3203826676458281,0.3109102311804972,0.2828075579664941,0.30311488781881407,0.32429972127367296,0.32665104880551227,0.3015585046003995,0.3021768940370844,0.3168845412343189,0.339074999908326,0.3244820350374065,0.3290098097074177,0.3004446082299435,0.2763204077830331,0.2908956231997533,0.298345009005088,0.28446848657566376,0.2808676838541215,0.29887726166751594
COM,Comoros,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,0.14024623528486588,0.1350275176552108,0.1269254629865193,0.12108735497359423,0.1163067967212281,0.11371415850907045,0.10304248162334573,0.1098305674331518,0.11518365090881977,0.11896711018250485,0.14554754355549002,0.1538486589504439,0.1496308279856252,0.1529095790310751,0.1614277722714554,0.16359311183965167,0.1736259674166204,0.17448600280300794,0.18725709685748976,0.19107040520768387,0.18563109303867475,0.18787776129686173,0.18360895434768534,0.22943273024048041,0.24336363024872298,0.23073239726867703,0.25936442822073325,0.16581933991131279,0.16499580599858113,0.1910984095920412,0.2168414773000693,0.18151265791949425,0.18387169012408983,0.20095506858152207,0.17020961577200477,0.18584937773846852,0.21772458122447155,0.25511151718514896,0.26866742660801823,0.275463213640253,0.32405779861975836,0.4148565799265443,0.3740100220244617,0.36301636004681315
CRI,Costa Rica,Carbon Intensity,kg CO2 / $,0.10246862804584454,0.10057848024583729,0.10677664794299456,0.10920827325356999,0.11818047222277983,0.13708286850864213,0.1503547980718066,0.12550550351298245,0.1370015451052581,0.14362866101982522,0.14555239676853285,0.1666980363115772,0.17773857684715225,0.19144730142253488,0.16902219268981464,0.17700070419615158,0.17153612089446424,0.19727416648235638,0.20732705666797988,0.18867699729883397,0.16487722182578388,0.15406916858911757,0.15387070979144024,0.15090219855319428,0.13247952985953473,0.1488937409747961,0.1621644036197586,0.16357682907542395,0.168719459938458,0.16117929418985188,0.15457021645062838,0.17059796594334825,0.17779306428086997,0.17262250204794405,0.2207210045728699,0.19565365787198963,0.18844674055227578,0.1874239312664024,0.18621964932128712,0.18564122469473446,0.17728413747557908,0.17996410072568322,0.1917938609229436,0.19378154424866026,0.19287610842967554,0.18229258436602788,0.17700566247305474,0.18583931187133926,0.1780831576949069,0.17420672236198056,0.15989955270009398,0.14943906536568816,0.14149355901617428,0.1451122602559113,0.14229288202727125,0.13121490710906447,0.1335704188503367,0.13106387306920417,0.12745818491251212,0.11957259208064647,0.10973630253502953,0.11750501793913018,0.11495089972026115,0.11487304336601789
CUB,Cuba,Carbon Intensity,kg CO2 / $,,,,,,,,,,,0.8068148088466613,0.7802599152081178,0.7895021578080564,0.8219909337999322,0.8326292800684467,0.8985048807690371,0.8572121632668803,0.851657251723051,0.833963509633296,0.8525207299544514,0.8871893939392624,0.7731322445000841,0.748956988218743,0.6342305936274364,0.6211909568451732,0.61096586400386,0.6289586382186215,0.6518641122177038,0.6597510641245553,0.6571824329181558,0.5620636981336086,0.5767530014702658,0.49439234411359595,0.5590786794453069,0.5987711652909994,0.6241183729096224,0.5913688098572325,0.6117505687723902,0.5980994268868985,0.5672560540794105,0.564218134962702,0.5349306947261332,0.5338532140542757,0.5227908820749524,0.4805224396903922,0.44908992462690445,0.41000749369601625,0.37349719083775224,0.38479507842332117,0.3831773317442315,0.45071552973182033,0.37729597366265555,0.37012476317128107,0.3394189612523832,0.3289221924556257,0.33643765710282575,0.32073423866096173,0.2797090631745944,0.25344662716883726,0.24816438355513218,0.2621251845554532,0.2752154633826595,0.2679957296945408,0.2894514878472284
