region,region_name,variable,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PRY,Paraguay,Carbon Intensity,g CO2 / $,107.03652437311244,119.43289372355419,124.96156354103344,124.91778277251576,126.28212335189802,151.20049594297896,138.36278293299472,120.43850900631513,139.4755700866923,117.47643332630804,159.07498556282655,128.4209329108576,135.68650597782514,153.67114656229973,155.4278110541501,127.89285939410888,146.44389948089068,147.00065563163807,165.47480136795812,134.8588802353387,135.28049178482314,115.37773316017164,115.28607546853533,122.82378042415347,126.4708024694161,125.75715998450035,127.93190598674863,134.7860246302882,145.3289794940737,140.94898822975284,129.98945516502286,123.71862702907764,149.085226639467,160.56194566268988,178.05843877194232,192.80519497835206,179.23664705261737,189.81459543469342,202.7649097483831,205.04098809761294,172.85309141269894,178.9061127220225,187.0005461370225,187.28626955266358,181.39779992784997,165.13045885083278,162.90452995400804,160.1005873008312,158.82939717297754,168.77092291965897,168.2274834455242,167.12969416447692,167.2709227521164,154.75894421178592,154.99015157565842,166.94921795218977,190.33617705029963,200.6278254319608,208.2115248630513,203.2699751256445,184.50937431773244,195.09488072304214,179.20447872614676,173.21653364438703,172.4796763128352
PYF,French Polynesia,Carbon Intensity,g CO2 / $,,,,,,38.918963042588025,50.96002468882211,61.60059540398533,59.23987941890571,63.773751403497634,75.58877125962574,78.9488381624943,78.82985693796468,70.64550007633274,61.96918606059395,64.05950790216438,73.49305914262048,74.99610636146058,77.34426038573423,67.41802022856818,69.70668773391598,76.39850186346332,76.79186770394706,93.72208322167502,100.31898284747042,129.7039252439766,117.77595329741264,116.99974870533046,114.09980809751556,105.28708484621298,101.59812982697333,98.70058008377649,94.5958432667763,100.06775108970425,104.63003762575507,102.88027816385613,103.57269952914055,107.32593456210293,104.07163305013442,113.33412473391117,126.71164511244967,142.78424452440382,148.32836708761363,150.52065858016553,150.38043156310604,147.96030995701196,147.9478048484465,148.64376626213195,150.53926775197172,155.86411564064716,171.3653721680301,168.88751397824572,169.0539974263182,169.79154414953908,162.48633620603923,158.92009316469637,159.37867475251554,154.108336203832,151.9105424121659,149.76573137288008,150.5175196083022,153.92425773265083,150.45185388266586,145.38410903368631,
QAT,Qatar,Carbon Intensity,g CO2 / $,,,,,,,,,,,857.6812105166232,942.860494537462,1000.2234325142672,1043.7647590559293,828.7632904397317,817.7672135308477,715.3331230150352,737.6330263319951,718.8530438217871,931.474206561432,858.3653782177076,835.172858919605,861.5330864426871,800.2952047494435,836.7567961256135,860.0892527196362,875.1794211983769,756.5196405291977,740.9856565079732,837.8675600886872,647.02619956192,1002.6228143442777,1386.7941200894875,1610.0723281490095,1673.051627763201,1673.960831205716,1666.7834045021932,1570.6067355052608,1235.8839321224632,1164.7393691068355,1199.3388806102935,1311.6916996260454,1204.079484434761,1198.3183078968991,1022.5714527662273,956.1512922313641,949.6751099302603,801.9038463350654,708.3235571378898,667.7976715284944,629.7561767776809,616.9900748742913,675.0243484682971,623.7718589182599,593.5310524380665,576.916015662803,548.1736202110072,643.464584229025,617.3563422974224,606.0155671631377,627.748877295495,636.3319251926242,641.2478408661623,691.2596173983212,707.9057018941531
ROU,Romania,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.8413042426869,1402.7241996532207,1426.68358347885,1306.267466101472,1237.9953917179312,1211.6988477377834,1198.0648266326978,1151.8266703505333,1042.9951435048483,888.2261054137073,908.8959672922971,916.8490204251657,868.6169700473648,888.4854467973684,800.8995811923143,751.1261216198852,715.5658827836122,694.2107877243322,626.322895820656,543.9930524508645,544.7130651290785,570.0376919428787,543.9922597943205,475.74904005774215,460.07215738947554,438.7437606335751,418.5705840755335,401.2382893626857,380.199614551464,351.2626243016835,351.61412156277055,349.1544629649447,317.13817668771725,287.18030792601877,287.7392476956821
RWA,Rwanda,Carbon Intensity,g CO2 / $,68.87489650589049,94.30254063396677,78.01548540368901,86.51127730235132,42.969778583262546,52.20162404895023,45.03000183462202,38.60740667588361,49.19596634433498,47.27226432211671,44.59587615185173,46.81819106236725,49.442135731816805,50.45425914995153,52.37140210091082,128.40563602286656,163.41095552316065,160.2160716479194,158.84853895503122,145.5887680703567,222.71166217337603,256.6039253859103,255.1135273036304,275.5203308440522,261.9784227120754,243.67825182833786,224.15960132833342,229.53944348175295,248.71725678257968,245.91147732802014,192.89957039013382,178.33604544613522,171.06618527774623,187.50445292367093,360.6300108266914,260.3275051096185,237.52244984452304,216.94017481938405,198.8707414257539,198.8430639892118,188.13142842869257,174.717895846512,152.138760664043,147.0833004966891,139.68441474849726,127.24944744642453,116.54462362865335,114.1917466841763,100.69989146700638,98.94233017163317,96.52436101578378,99.00861189411393,101.77290397086503,105.35343569402194,105.7261560341533,113.1565054167705,116.19286192137427,124.32451204318491,128.60782254629135,126.4927607998129,129.1328090637779,141.94309719138732,151.17425425387736,143.84772176036466,133.25190616288518
SAU,Saudi Arabia,Carbon Intensity,g CO2 / $,68.46433668917054,81.65212440248551,127.78058379356905,130.51396412857056,121.75315270898612,65.01509847237888,91.3298440575004,333.55186790599447,353.50613960726963,404.36339695225826,339.9804844152411,389.6239011059173,385.7785936012476,425.93681764854637,380.951806835651,340.01412416035384,359.5903427809376,395.1796987842589,384.31837230606567,415.53819324784575,481.6620191250878,484.4566355719775,520.0997301954696,595.2177656836689,599.5412138714273,716.3825536400076,841.6086281742774,808.7066903628912,805.6217354514214,806.9227080314865,659.8039741083571,819.2962828626403,884.2555115439368,950.3033578499992,920.6389685424001,865.4486394256373,822.1855716367775,675.1125483361678,632.8958725904536,691.6326287310577,860.300740567169,898.1441188732368,967.2593293849744,900.2956419900885,962.0236749725299,918.135573801564,959.2755320475169,892.810623958866,931.9400470917764,1011.2970878067304,1061.4876742638878,923.4706048140282,978.9904656913087,915.59822846213,883.0890761376144,900.6836435043377,909.1693987521074,903.1897861767975,885.432942064744,946.0118313380596,907.3880097830212,906.3713493003019,776.2046796790279,784.1093278478204,786.8876312035047
SDN,Sudan,Carbon Intensity,g CO2 / $,129.87736584093963,132.30987154740754,132.58642049750708,154.33042095210246,172.79026554977904,211.30498538602876,238.66617525080963,283.6160562452818,271.10854581045885,360.2153966245196,394.61822278408795,396.13946262143685,450.47496956877626,451.6011244191869,424.36865596246423,273.52005753274125,207.64230512078092,198.095564840991,190.18356343776685,207.86991004666203,214.7888122334953,194.25529921832185,192.6316077217502,192.63143937451588,181.81124038510526,225.42937407496441,223.2208101314779,154.0528540827566,223.66638021958062,159.02468924194548,233.83658357745807,203.7083584816649,170.7158822773272,112.39189252896962,155.02464413986056,151.00338081927015,147.36722807602794,152.73702589445057,127.4699038989646,134.40671227964955,140.6961216819945,150.2326296641398,179.78022862872862,188.68037793515853,228.99351290469355,210.61965124285067,216.17909384224694,240.21127022495241,241.80242716718354,259.6707683254228,254.49586384249486,256.6889668196994,331.3884479152387,358.2572833167887,257.9900870865636,275.4184019184303,368.77959265697973,376.7373971270603,391.1151030522953,428.8825323784653,400.40410276209576,395.8330383866144,364.71506310548375,522.3481772932724,606.5260237099254
SEN,Senegal,Carbon Intensity,g CO2 / $,215.16160834516666,205.1925056901856,205.4724317985032,213.52692340358445,220.41203050048162,398.96077633560776,393.6761617573602,162.2186062659609,21.420186788519317,114.49966469971444,281.2551745584154,291.1251063995717,294.35913360130877,332.2411290862555,380.6735280533347,493.57163559529624,311.0686716141272,404.11005859053023,492.6328080168848,507.59388528818283,563.8966501870833,527.0318621171501,451.75214474381795,411.7541924869677,498.22198291315476,388.63382178026495,374.8509246968306,324.43091240995614,365.7182560198187,475.1466766119624,383.0348006260009,395.79183949076247,397.8991845477304,407.47903855271426,451.0349826182396,351.747350324171,373.87705963450554,356.0667363341267,352.20878266937916,358.23000001917444,373.3852525553261,390.6163629960102,406.7414378227611,427.78445888337507,434.5802038667265,440.5385963784984,344.29346449166553,392.7448227768473,345.50821564137004,372.954168483813,470.82064202974277,529.3788902331886,479.2719570260938,499.16419319273183,522.0796626593475,553.8984851223468,529.6507428366846,529.7827666688615,525.3901236900072,563.4352328951129,473.2447110952079,505.71501060732373,558.6595922880158,533.9179308319731,499.84715554767587
SGP,Singapore,Carbon Intensity,g CO2 / $,234.13240994654905,325.34010573464553,363.4008654592199,433.77468454125466,488.39346869452055,305.0124416313763,54.6596073091338,286.1945617543111,458.6968799835196,540.7020699184096,1228.5071244400363,997.4126376249152,1174.6723377981273,1011.7178576138595,987.3300910763686,1057.4254950397424,1209.996127437072,1065.787415929451,1162.6168052849303,1157.8804889817648,903.4928512033168,688.6843356229651,709.9250242323977,769.5580218487281,677.1020473071193,690.4781147574275,717.1601961002069,603.8020574114066,601.8703050651447,634.9964780382306,613.9121695168463,584.6762227605977,588.0084648048964,552.2435984713006,601.4276173963946,378.670566454859,417.2351245639787,455.1932063595811,388.90191912243216,381.7391277914426,265.9065066635205,277.1032708905441,278.29162041856887,261.72052285026894,246.88502037306952,222.09459619327396,208.888910095419,193.96302176300867,186.24501135135554,188.78323310730272,179.3931419895981,178.78667184257154,167.91522165908427,163.32499732706958,159.14671425382255,160.390367937586,153.6578874287812,150.0689408223354,145.64054192654305,140.0446308109543,138.7645717294234,135.63381916654578,127.24942650237652,130.42254078228947,131.91735613777638
SLB,Solomon Islands,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,194.7986948739749,262.1229615278175,237.75481656699486,270.4604532472978,270.0009108826742,293.0256200665167,300.7784449396118,290.62665584883655,273.99092877750684,275.29867368948055,244.8840719557617,242.5738413002596,225.48800403751582,231.59825693100825,227.91963145225765,215.3141956343599,220.05286300923083,230.30816343099852,235.49204635710566,244.80153804161444,295.09185178222054,336.1137357759125,356.4358393739382,349.5902490666277,347.8357194300962,332.6364727375032,331.8629175126814,328.21359087365937,320.28081893265664,322.35182789918355,303.8428513278459,295.260848755961,285.12173390891417,296.8712771652819,256.3534863959087,226.91471547436655,212.31951990939896,203.4099616533639,200.47961036907935,199.4972630793077,203.92949087142873,196.34538971700496,187.52671797094698,181.81133151096978,185.41929803379892
SLE,Sierra Leone,Carbon Intensity,g CO2 / $,356.28582219654226,141.77663460127206,152.7851220173069,170.48756019532746,131.3242958099379,113.66933768967347,119.0270044454226,100.12054430466738,140.80702118222064,387.9263185150513,282.3329855990846,255.38334384206505,213.80999651052014,166.1430530222736,155.06492271787963,153.59312731866243,132.70766248052192,150.97890131444046,204.29754290291203,186.41035559622205,159.53826631867628,176.55564120039793,134.6204602978159,171.20707585882863,146.97770915126273,167.23331502003896,167.92945115811045,115.75146848129619,114.49549866565891,92.75124284829475,119.65972539791457,130.664169332637,81.73119586587501,75.3877333080715,80.08852090863054,70.80270475532369,71.86374399548254,67.86751203514879,71.43997881331467,58.30602646123889,84.2814408973598,124.0427964068675,131.67962066706465,129.05241629614372,117.07760092238912,93.23102481957474,118.94991242700402,97.12455066869937,97.19324840606187,95.03416345173487,97.18177477717846,117.65349772340278,123.85856823412058,136.57071030651161,158.98867837043426,159.70670684283866,157.70920097231433,146.91124997884953,135.13904839061064,138.04816797337375,148.50922889590692,175.26307413213434,161.9337339633737,146.48237028238128,146.3426509296633
SLV,El Salvador,Carbon Intensity,g CO2 / $,,,,,,123.29636893817265,144.20922729849048,121.3986648003997,128.011193489614,116.86993775348184,136.191438545795,138.52441969653808,145.10770008376798,162.25450103498054,154.30587624123797,160.2284264801907,159.85357654612488,154.7767507301441,153.35938265810964,159.70974509098878,169.20278727389783,153.98981954256388,158.3255169623989,167.7740511582852,139.45284014337642,171.50104546331372,171.34264191411145,205.07683426292317,202.8190412412237,210.29739140854204,194.88532047141797,244.72705793926494,240.53665862302307,272.1393262078059,295.0632279950634,312.0003611714697,273.1036769765125,324.89050486589554,334.84806980390107,319.4801525195831,320.5011165470573,327.92556169626704,334.27161130454374,348.7730024628876,335.96625995603586,329.596765893959,337.476842612227,337.77178080900234,309.1076357463611,311.2154282534487,304.8477325143395,302.16584682207025,292.3106170622605,269.2493495983399,267.38707649550355,283.1751801881996,273.4546042460063,241.78981255818712,256.38049674890647,296.1296255741287,258.3645521866389,262.56064282968924,289.2406714099728,306.0855996741,308.7287932243102
SOM,Somalia,Carbon Intensity,g CO2 / $,91.89508988939974,99.12393262964257,111.85888412542502,105.05100587171408,147.85208459164616,152.94674997722126,147.97963556483316,227.90098878161706,151.31292276585182,161.2590093294504,206.76110209116942,174.98390423910428,191.1436491292056,244.77524500674878,303.6838614498727,403.0459333534923,392.6502307106134,574.9624263135369,378.9162911414147,348.95390728978003,572.205100249032,181.91688790671793,462.60903005950826,680.6603134249053,504.04453275192134,552.2267061909458,607.7474748970407,593.6808477034467,580.2678417763228,530.2543728230927,425.73616529741963,374.08944439187644,384.81386104085374,347.64715302902727,418.20428906489445,380.70176275553837,346.2213219492175,318.207365099631,282.1852337133088,253.4154402707672,247.26630434655493,245.79925334175,242.26131904306823,236.55599048185672,228.8836776137066,221.1875535696157,214.75559282183463,207.88050707149486,203.08449141233524,196.1395351250508,191.98333640632057,187.57653875186062,180.58042528721234,167.76330328178975,159.205336331777,150.0821883526989,145.22581541106248,131.42369572074946,134.0053448775643,134.94600928548013,147.7947656684609,144.69188770395343,155.15937270307845,151.81075066974543,148.57474333830982
SRB,Serbia,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.1630108737058,1873.0111419539028,1847.4332283476913,1846.3533175867487,1420.0739210711556,1487.5357627378773,1496.321564000337,1501.6973914356738,1536.0572145941028,1566.8457346232788,1398.912767274719,1444.9099616465037,1301.0252955075812,1227.1397014997572,1124.5056585237512,1101.2449558297071,1179.214675944256,1058.8396259807153,1073.6499512309288,915.6688177290755,1062.9478529209596,1062.7036445620815,1049.1914673155804,976.3582202704833,931.3793184330806,959.6001206107709,860.1268530604989,849.0820097828955,789.0275621771439,743.8534740250801
SSD,South Sudan,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.34462702372208,58.84740020418343,56.75888027506422,58.06877057526122,115.64961818130696,110.95759760896244,111.42285614022815,159.4132156570551,,,,,,,,,
STP,Sao Tome and Principe,Carbon Intensity,g CO2 / $,,,,,,,,,,,191.66002628780245,136.4124029057669,133.35714706451867,175.02264207888481,207.0121944140336,196.44708087809124,309.24572748932326,250.56872405577153,273.95258634244067,235.4694423797162,290.9421150788701,353.8914125101493,371.88089229862527,446.3862119718086,443.36402112766655,434.61424980564044,430.7625504406916,443.7653796922665,403.99312106258225,391.71172215162545,400.3293959665846,395.57848006641854,392.82869106347107,388.5545959651862,380.190401124457,372.73568113985135,367.22726816705796,363.60459943844415,354.7362364389371,346.0841119871479,371.04233070705266,360.00988901158604,373.185157573495,390.55983394418894,443.7815825943333,437.0607342240657,420.58373614487135,405.806409954158,399.37589005010136,420.2266643533858,480.50305896726144,438.59549778307246,473.3965415571984,450.3405579924965,500.8257520890799,521.4161004647653,535.9479935450597,489.0366172563134,468.52403490995675,483.44507956608794,459.30289687547724,450.7419597321441,426.90680209987556,438.7203340130175,440.84101417136543
SUR,Suriname,Carbon Intensity,g CO2 / $,415.7796912510823,393.3741742337219,436.85589791570044,444.33294891644533,474.760800172667,557.4842729254466,644.4182322439221,699.8297522286082,707.5773670272624,709.595010705985,730.8975955106681,749.8417753936334,767.2516525270843,943.8379382166512,714.460057996451,876.3504098081651,796.6307084531012,687.0675169789419,812.4660125808608,783.5360737712422,887.9035907597623,709.7658105822383,683.3096448439953,521.6484069976007,601.4028188438166,606.2777017708542,662.1725550485642,705.9093388820959,698.4872179737762,662.4445158014487,650.8437868039472,737.8960059976756,737.5901407722652,793.3805848388334,769.0166724639615,775.8786662707676,776.3561886408152,742.2097488165263,725.4920348271297,742.1655185423854,750.7029181076324,776.508075078441,498.8285245618791,462.6176876113655,430.3856433995427,420.5474365582987,436.13046681084666,419.2130229140987,444.4233153936388,442.1195298024011,502.03978187037336,550.6798993827895,484.89251102186995,595.2986599919129,603.1084446241795,529.3590314263073,597.7137381582008,490.8678611913926,402.8462195946469,500.7791865972091,661.5382829476462,614.2737088774849,640.763038972357,633.956120154385,642.0631017635035
SVK,Slovakia,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.5075701227117,1370.3543649968872,1347.8190249781737,1254.1017647832832,1114.884187650003,1062.7266070422647,998.7537989744463,948.3504390601249,907.8256294442032,895.7367981637941,849.5071014786616,867.159759740468,806.6965823845546,775.2904754767549,744.2800478471319,698.964980061365,638.4269395684729,554.3818316450123,531.2070312841214,511.3458688126054,488.78333188181796,471.3771129233015,438.6765500587336,431.4978956749691,397.55305043476733,387.1766699210106,384.7255845507702,386.87337760718134,371.772848256717,340.08428094664293,321.5037579380146,343.92639599795086,306.8577346364339,292.51880522734496,271.0033126582207
SVN,Slovenia,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.9236670662029,563.9168082124881,592.6413716718556,591.5406457453382,576.7851122858935,581.1979082888537,588.4857477746632,577.3784116582673,544.3388429366913,496.92550389954226,468.95505682581904,493.8912073415894,485.8681137414952,462.5050193975983,454.1512994961782,443.34928620815646,424.5983311813454,400.1086345475244,407.92756727393737,391.3348401274042,393.1452723990629,388.1823453787917,385.2013410667547,372.9212316314758,325.2925419444243,319.80434153752793,328.77772503280244,316.2578281883714,301.4611360708537,281.0456558107858,268.4111360813263,251.54368848005558,238.40795198336062,220.34743622053998,230.24080038671448
SWE,Sweden,Carbon Intensity,g CO2 / $,390.7596059761898,366.98960567718416,369.8104193138366,378.7720614204917,386.99040325037765,386.31498480007065,438.59126048045084,403.3197400270843,438.16447898988724,464.4422997003631,466.0078999611861,422.7383163339684,414.22991979630984,410.58590322309914,363.82870736085255,358.9379161822165,388.0796496494249,383.1993170335338,349.08982680184505,358.98844066848943,298.2735510885711,287.2958822807774,254.5886171828287,233.83425311669714,220.6484025067891,235.0370964118499,227.57724144995169,211.97168430105907,198.824546514233,187.25995937744537,192.20308503526545,195.26915984556834,197.02993594440665,201.20995986135281,201.7849702255898,192.20010988785057,201.2463582107787,179.8695919591677,173.76167337041687,158.72422232966153,148.86694835092297,149.24943951631727,148.1532225168345,146.92572585133223,139.07563801215034,128.9665132402611,122.8924572663551,117.33990074717168,113.69987570436358,110.28040441765914,117.30187891900196,105.31018792380098,100.35088931568949,96.02646479987206,90.28947755814119,86.3270732776039,84.34174120465367,81.00738421429628,78.557287853448,74.62111001683839,68.39696083648784,67.99380401197133,63.14824598884924,63.85787500678936,65.63336004896031
SWZ,Eswatini,Carbon Intensity,g CO2 / $,,,,,,,,,,,911.7771830589794,873.7518724675923,790.7774171199518,704.4357666000627,560.6416046466028,532.7191451822782,538.338468499549,544.6711221711793,693.5965291649343,683.9078308131773,633.1194674596754,517.472495674491,511.47510290489384,314.28137057099036,364.049317548455,462.5241940182017,429.1616046746848,356.4907103563536,334.5137536133209,296.2629374322637,538.991208220663,481.14795220239404,444.5673603853291,366.5933694666223,545.3455063895362,511.3928852547571,366.37179295858226,514.012259271376,510.631839673535,530.4180373589497,505.86734394001894,456.4626051267139,430.0196108621686,384.4890483285049,371.0427768236999,353.8769988273406,333.8708973068389,328.92434811618045,318.23071744144835,324.59775219282386,295.3593340070323,278.24767089001966,305.31359777846296,348.2928613629779,198.93984876747544,217.44352953475277,249.81368653452793,233.87121332209037,243.83595894937264,248.93887498874977,230.6481728285936,222.98858428128813,229.20311506899824,221.86805997505812,219.3154711803395
SXM,Sint Maarten (Dutch part),Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.3258709829674,345.9599725517967,421.94000304254325,508.45688015832354,512.4093793998732,512.1979158516857,524.5771350652442,522.1085101123937,531.4414990431245,555.7065825227708,503.4725100425949,549.9243167778222,549.486729572512,508.5149481850955,488.90776433857195,490.5216919566532
SYC,Seychelles,Carbon Intensity,g CO2 / $,0.0,0.0,0.0,48.81517447176495,46.0871617905019,46.58118839806917,40.89781978901516,40.69242904005765,37.83468604380572,37.83468604380572,139.00628726820554,134.98461475125742,169.29954940084744,168.18047190386454,191.55866918483937,198.03681527711805,234.18139800123353,260.98134415009645,196.68508896604368,266.91854433306304,221.60269695775202,239.40717450905646,208.25250942014821,245.98619075537246,235.83214783974717,324.6924788281743,353.6749792693199,412.17760581856743,384.2184178061316,412.9004613380295,246.1634481979581,274.60704253256426,256.22771585244635,254.02992887189978,286.41153591313144,279.8466942731115,301.523954201539,310.7458378238668,323.75374576495733,333.89579416198956,335.7087967348197,367.2008571265225,370.6028563728594,385.49529426259966,439.4733878332641,407.07950908399613,375.65878671734663,361.46355501431776,381.7273339586069,419.14444449681093,397.76079193102953,332.95112830129614,334.6486000264661,327.6057778157319,348.2442008433927,347.87966619821935,344.50344787173384,334.9026529380775,331.33526538503554,310.16632493480637,355.78838386912537,362.51727085735735,330.5972581863007,329.6530854373546,324.2059827443103
TCA,Turks and Caicos Islands,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0024847180893,283.347037343451,366.8788927382941,372.9886717480371,356.5158602410933,366.2830001691632,367.10862755930367,363.6675929735347,334.4804526202936,322.74549812092573,357.0205827544347,190.67916595832108,183.48422787313848,274.43772416059426,216.03011446165445,188.92455129702122,165.77900933908106,162.96180739151848
TCD,Chad,Carbon Intensity,g CO2 / $,22.55671590857996,20.76272517104904,32.374861201907585,35.76206429713424,39.61780868931124,42.29605077251412,34.162491500963,47.16854522687494,50.34677425413793,60.95981504936979,46.24530776713894,57.048640839355876,45.395326741833514,66.06383504845934,58.64938655725755,65.61183997700894,63.712713539548744,67.30570070976606,66.37099975053751,87.67377723626953,96.71065668415415,95.71245417314219,89.26085918059131,77.16273217284987,79.66421082002242,54.32325768486538,58.946535083811405,63.941416310162445,18.456330134197216,27.372760056416276,105.08353974109144,99.6398292644587,95.73929719628329,112.55042892718792,106.38596928507187,108.02909077744039,109.59714048130027,106.04514173497945,101.50316899202247,104.34752971633569,108.37033453676139,100.6552096248843,97.47848797707819,141.14554733313372,108.47117593782197,94.81147770716731,98.1719493034237,107.01308188203524,83.15336228495991,117.82613560638585,104.92644528152779,103.65367274199845,130.0425226923341,150.7923333543425,154.8839968449816,161.53423916735593,170.62126937400674,170.47205791104835,164.1606763813431,150.2953316484352,154.63048759847527,174.70170285962334,162.2938922768904,158.5471273630712,152.04485263252698
TGO,Togo,Carbon Intensity,g CO2 / $,87.72551150450236,108.62238538632815,100.485515470667,115.63842990553351,125.60693367363564,108.78853820909758,135.33956830408454,141.37365218060077,132.11840027450538,148.4467304099501,164.53607781035828,188.66803588921084,225.28480725570384,220.5426146953425,199.55595227649604,155.37516139153172,164.2281685900859,219.84563249961278,152.41170575225954,624.6429620580171,313.54148602148337,288.3911593242151,346.2658133997254,279.13933163369103,294.5358043303423,264.7523897024819,335.31311900752667,363.9307135475881,355.4571512683386,363.1214335420154,347.4677742122182,375.74532430997783,384.1248879772249,469.2414178753117,384.3764047088241,415.91471768847737,411.5645637253775,249.99456605816528,375.5191583123372,525.6305020131716,381.1732251196509,329.08818960159,361.6919911459844,462.50741435060047,451.3425152935986,467.37015626028,396.83431318997674,405.9006654873851,391.70545138165176,618.5156332321327,598.144523464123,545.2445244153012,453.8617967134925,316.53269508892754,273.15076483810356,312.461682214867,382.2310833250713,306.48312649789966,311.0972705649555,344.5911776612913,393.26019459204446,353.3520819827288,349.2175306047394,320.0802207660957,313.36668115457775
THA,Thailand,Carbon Intensity,g CO2 / $,233.17327927851113,247.07988827119965,278.9295412422517,285.7877827303041,359.32346106479633,330.8548829481157,378.77196155543487,447.6123973192963,581.7540065881228,464.9798188821444,440.7041624605563,525.4466627393531,570.9844957971067,579.4880761692457,549.2308989589199,526.2073680752907,566.8530463645549,575.9181723509224,569.3723954922939,565.770822206059,587.5270294168458,523.9157713743282,494.86788013874866,524.2446698656228,535.7103163459858,542.6494560296992,526.0616718771303,527.858138747639,525.834101045011,553.3152316996636,600.9460168850724,607.8094403070712,624.2921112597592,666.0210832763355,692.6932931613655,719.2138114189625,768.974661409355,825.5415596723835,787.7312909974903,788.8091596593003,755.6950297455151,751.9874373373078,759.4138886188797,733.1189860905885,748.3685413401363,742.5212265981745,712.3290787574402,701.4589227496916,690.0705812387649,709.084507120481,694.6433928079726,699.8860107284037,699.17567747749,684.5257615676599,700.2994711525859,690.5091297117187,684.3127153428775,655.256927966716,639.7069412137894,612.4937432112876,628.9138979839904,608.4115055689118,605.1662024402906,576.1356000078317,568.3654604922219
TJK,Tajikistan,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,1951.5070914259993,1822.2140307221625,1794.742374122046,1700.3604689558765,1802.8296795315177,1736.1920830563845,1520.8833026449563,1568.3556650530775,1318.2736962533158,762.3528869559437,903.7348461405974,1258.1886416337595,942.3704910044006,1038.876546101736,1010.7674988853057,828.4644980328959,773.2483592601735,571.2636347403906,569.432869108759,638.3155153685706,569.9765015388596,579.7711319984693,653.7460405191387,543.6282384608994,441.57656259289047,429.860031908769,369.8710757819429,431.0265940145202,397.74587544529385,590.4038211311763,641.5536576916347,680.3636485139252,726.4541969259925,793.0459478378273,796.2721704234739,824.7809654287439,750.7951047517504,779.377515548833,702.0923948701936,677.6901590929682
TKM,Turkmenistan,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983.6115295953623,3668.039326649391,3877.2707021746046,2537.747079701634,2427.261430464164,3000.27449968704,2542.2338816322763,3822.510984996686,4161.58653538089,3571.386815684363,3972.571827995167,3976.675498630512,4061.680547242018,3808.9294662380335,3156.3111762434532,2787.1455920536905,3633.780013432924,4210.375598696278,3617.219602845217,3366.3761212499953,3011.760506683743,3173.2911096522525,2639.8249326527584,2727.1526302090733,2617.5167634129025,2420.4941475862815,2111.174958879781,1868.2076270530363,1762.35133454142,1633.1423281103064,1554.8460944126102,1425.5879969348334,1361.9378540945033,1299.5036796622753,1783.6402399837325,1869.438261984329,1644.192080513237,1364.9010779093535
TLS,Timor-Leste,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.17811221157639,290.40933402080225,264.03802478831494,122.66641537602962,289.72738483285616,281.0896680149499,559.8702034793479,351.28667570070724,361.30454231235416,298.0357933665061,264.8246287314274,271.3320539818319,241.50328302898197,315.817715647936,410.4389560052392,417.38300809617806,404.09909025379955,371.2743383376943,392.4956198610182,436.84723801071357,389.0394533070374,345.07660151183165,250.14414822940427,227.9830175443035,309.7843048648118,359.7887660166603,385.9787543293482
